Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
25808	Breast-Cancer	GSE32646	GSM809247	T	None	10.377211
25809	Breast-Cancer	GSE32646	GSM809248	T	None	9.970106
25810	Breast-Cancer	GSE32646	GSM809249	T	None	9.746514
25811	Breast-Cancer	GSE32646	GSM809250	T	None	10.430452
25812	Breast-Cancer	GSE32646	GSM809251	T	None	9.159871
25813	Breast-Cancer	GSE32646	GSM809252	T	None	10.273795
25814	Breast-Cancer	GSE32646	GSM809253	T	None	10.565102
25815	Breast-Cancer	GSE32646	GSM809254	T	None	9.703903
25816	Breast-Cancer	GSE32646	GSM809255	T	None	9.154819
25817	Breast-Cancer	GSE32646	GSM809256	T	None	11.61517
25818	Breast-Cancer	GSE32646	GSM809257	T	None	10.202124
25819	Breast-Cancer	GSE32646	GSM809258	T	None	9.599913
25820	Breast-Cancer	GSE32646	GSM809259	T	None	9.83605
25821	Breast-Cancer	GSE32646	GSM809260	T	None	10.296916
25822	Breast-Cancer	GSE32646	GSM809261	T	None	9.884171
25823	Breast-Cancer	GSE32646	GSM809262	T	None	9.243174
25824	Breast-Cancer	GSE32646	GSM809263	T	None	9.804131
25825	Breast-Cancer	GSE32646	GSM809264	T	None	10.632087
25826	Breast-Cancer	GSE32646	GSM809265	T	None	10.991522
25827	Breast-Cancer	GSE32646	GSM809266	T	None	10.47978
25828	Breast-Cancer	GSE32646	GSM809267	T	None	10.732167
25829	Breast-Cancer	GSE32646	GSM809268	T	None	9.957102
25830	Breast-Cancer	GSE32646	GSM809269	T	None	10.273795
25831	Breast-Cancer	GSE32646	GSM809270	T	None	9.79279
25832	Breast-Cancer	GSE32646	GSM809271	T	None	10.158609
25833	Breast-Cancer	GSE32646	GSM809272	T	None	10.381543
25834	Breast-Cancer	GSE32646	GSM809273	T	None	10.838416
25835	Breast-Cancer	GSE32646	GSM809274	T	None	10.67772
25836	Breast-Cancer	GSE32646	GSM809275	T	None	9.97728
25837	Breast-Cancer	GSE32646	GSM809276	T	None	10.743993
25838	Breast-Cancer	GSE32646	GSM809277	T	None	10.658212
25839	Breast-Cancer	GSE32646	GSM809278	T	None	11.442944
25840	Breast-Cancer	GSE32646	GSM809279	T	None	10.772315
25841	Breast-Cancer	GSE32646	GSM809280	T	None	10.3014965
25842	Breast-Cancer	GSE32646	GSM809281	T	None	8.804131
25843	Breast-Cancer	GSE32646	GSM809282	T	None	11.331477
25844	Breast-Cancer	GSE32646	GSM809283	T	None	9.736402
25845	Breast-Cancer	GSE32646	GSM809284	T	None	10.24674
25846	Breast-Cancer	GSE32646	GSM809285	T	None	10.417852
25847	Breast-Cancer	GSE32646	GSM809286	T	None	10.27263
25848	Breast-Cancer	GSE32646	GSM809287	T	None	11.580258
25849	Breast-Cancer	GSE32646	GSM809288	T	None	9.954196
25850	Breast-Cancer	GSE32646	GSM809289	T	None	10.965784
25851	Breast-Cancer	GSE32646	GSM809290	T	None	11.095397
25852	Breast-Cancer	GSE32646	GSM809291	T	None	9.884171
25853	Breast-Cancer	GSE32646	GSM809292	T	None	10.413628
25854	Breast-Cancer	GSE32646	GSM809293	T	None	9.278449
25855	Breast-Cancer	GSE32646	GSM809294	T	None	11.179909
25856	Breast-Cancer	GSE32646	GSM809295	T	None	10.409391
25857	Breast-Cancer	GSE32646	GSM809296	T	None	9.303781
25858	Breast-Cancer	GSE32646	GSM809297	T	None	9.6456585
25859	Breast-Cancer	GSE32646	GSM809298	T	None	10.2300205
25882	Breast-Cancer	GSE27120	GSM840346	T	None	12.103944
25883	Breast-Cancer	GSE27120	GSM840347	T	None	11.814583
25884	Breast-Cancer	GSE27120	GSM840348	T	None	11.823367
25885	Breast-Cancer	GSE27120	GSM840349	T	None	11.240791
25886	Breast-Cancer	GSE27120	GSM840350	T	None	11.379378
25887	Breast-Cancer	GSE27120	GSM840351	T	None	11.579316
25888	Breast-Cancer	GSE27120	GSM840352	T	None	11.565102
25889	Breast-Cancer	GSE27120	GSM840353	T	None	11.186733
25890	Breast-Cancer	GSE27120	GSM840354	T	None	11.218563
25891	Breast-Cancer	GSE27120	GSM840355	T	None	11.854089
25892	Breast-Cancer	GSE27120	GSM840356	T	None	11.569381
25893	Breast-Cancer	GSE27120	GSM840357	T	None	12.247928
25894	Breast-Cancer	GSE27120	GSM840358	T	None	11.154185
25895	Breast-Cancer	GSE27120	GSM840359	T	None	11.580258
25896	Breast-Cancer	GSE27120	GSM840360	T	None	12.296916
25897	Breast-Cancer	GSE27120	GSM840361	T	None	12.069449
25898	Breast-Cancer	GSE27120	GSM840362	T	None	11.54158
25899	Breast-Cancer	GSE27120	GSM840363	T	None	11.766943
25900	Breast-Cancer	GSE27120	GSM840364	T	None	12.459688
25901	Breast-Cancer	GSE27120	GSM840365	T	None	11.279611
25902	Breast-Cancer	GSE27120	GSM840366	T	None	11.081484
25903	Breast-Cancer	GSE27120	GSM840367	T	None	11.431498
25904	Breast-Cancer	GSE27120	GSM840368	T	None	10.880349
25905	Breast-Cancer	GSE27120	GSM840369	T	None	11.476747
25906	Breast-Cancer	GSE27120	GSM840370	T	None	11.322492
25907	Breast-Cancer	GSE27120	GSM840371	T	None	11.236612
25908	Breast-Cancer	GSE27120	GSM840372	T	None	11.683872
25909	Breast-Cancer	GSE27120	GSM840373	T	None	12.013323
25988	Breast-Cancer	GSE3744	GSM85474	T	None	11.407268
25989	Breast-Cancer	GSE3744	GSM85475	T	None	10.932953
25990	Breast-Cancer	GSE3744	GSM85476	T	None	10.563196
25991	Breast-Cancer	GSE3744	GSM85477	T	None	10.029287
25992	Breast-Cancer	GSE3744	GSM85478	T	None	11.546894
25993	Breast-Cancer	GSE3744	GSM85479	T	None	11.971543
25994	Breast-Cancer	GSE3744	GSM85480	T	None	10.550747
25995	Breast-Cancer	GSE3744	GSM85481	T	None	12.584258
25996	Breast-Cancer	GSE3744	GSM85482	T	None	10.669771
25997	Breast-Cancer	GSE3744	GSM85483	T	None	10.801708
25998	Breast-Cancer	GSE3744	GSM85484	T	None	12.091435
25999	Breast-Cancer	GSE3744	GSM85485	T	None	12.182705
26000	Breast-Cancer	GSE3744	GSM85486	T	None	10.908393
26001	Breast-Cancer	GSE3744	GSM85487	T	None	12.646559
26002	Breast-Cancer	GSE3744	GSM85488	T	None	11.087462
26003	Breast-Cancer	GSE3744	GSM85489	T	None	11.520127
26004	Breast-Cancer	GSE3744	GSM85490	T	None	11.179287
26005	Breast-Cancer	GSE3744	GSM85491	T	None	10.938109
26006	Breast-Cancer	GSE3744	GSM85492	T	None	12.425216
26007	Breast-Cancer	GSE3744	GSM85493	T	None	10.8902645
26008	Breast-Cancer	GSE3744	GSM85494	T	None	10.187352
26009	Breast-Cancer	GSE3744	GSM85495	T	None	10.454299
26010	Breast-Cancer	GSE3744	GSM85496	T	None	10.738936
26011	Breast-Cancer	GSE3744	GSM85497	T	None	10.99223
26012	Breast-Cancer	GSE3744	GSM85498	T	None	9.652845
26013	Breast-Cancer	GSE3744	GSM85499	T	None	11.210671
26014	Breast-Cancer	GSE3744	GSM85500	T	None	10.383704
26015	Breast-Cancer	GSE3744	GSM85501	T	None	8.375039
26016	Breast-Cancer	GSE3744	GSM85502	T	None	9.2526655
26017	Breast-Cancer	GSE3744	GSM85503	T	None	10.832099
26018	Breast-Cancer	GSE3744	GSM85504	T	None	10.838416
26019	Breast-Cancer	GSE3744	GSM85505	T	None	11.2986355
26020	Breast-Cancer	GSE3744	GSM85506	T	None	10.807355
26021	Breast-Cancer	GSE3744	GSM85507	T	None	9.068778
26022	Breast-Cancer	GSE3744	GSM85508	T	None	10.922585
26023	Breast-Cancer	GSE3744	GSM85509	T	None	10.468624
26024	Breast-Cancer	GSE3744	GSM85510	T	None	11.595258
26025	Breast-Cancer	GSE3744	GSM85511	T	None	11.593391
26026	Breast-Cancer	GSE3744	GSM85512	T	None	11.962535
26027	Breast-Cancer	GSE3744	GSM85513	T	None	9.938109
26028	Breast-Cancer	GSE35603	GSM871480	T	None	11.757807
26029	Breast-Cancer	GSE35603	GSM871483	T	None	10.711667
26030	Breast-Cancer	GSE35603	GSM871484	T	None	12.056638
26031	Breast-Cancer	GSE36245	GSM884998	T	None	9.590587
26032	Breast-Cancer	GSE36245	GSM884999	T	None	8.891784
26033	Breast-Cancer	GSE36245	GSM885002	T	None	10.681238
26034	Breast-Cancer	GSE36245	GSM885003	T	None	10.303781
26035	Breast-Cancer	GSE36245	GSM885004	T	None	9.413628
26036	Breast-Cancer	GSE36245	GSM885007	T	None	8.515699
26037	Breast-Cancer	GSE36245	GSM885008	T	None	9.654636
26038	Breast-Cancer	GSE36245	GSM885009	T	None	9.748193
26039	Breast-Cancer	GSE36245	GSM885012	T	None	9.915879
26040	Breast-Cancer	GSE36245	GSM885013	T	None	10.611947
26041	Breast-Cancer	GSE36245	GSM885015	T	None	8.870365
26042	Breast-Cancer	GSE36245	GSM885016	T	None	9.719389
26043	Breast-Cancer	GSE36245	GSM885017	T	None	10.467606
26044	Breast-Cancer	GSE36245	GSM885018	T	None	11.519145
26045	Breast-Cancer	GSE36245	GSM885019	T	None	9.103288
26046	Breast-Cancer	GSE36245	GSM885020	T	None	10.27263
26047	Breast-Cancer	GSE36245	GSM885021	T	None	9.211888
26048	Breast-Cancer	GSE36245	GSM885022	T	None	10.749869
26049	Breast-Cancer	GSE36245	GSM885023	T	None	9.663558
26050	Breast-Cancer	GSE36245	GSM885024	T	None	10.60177
26051	Breast-Cancer	GSE36245	GSM885025	T	None	10.109831
26052	Breast-Cancer	GSE36245	GSM885026	T	None	10.070121
26053	Breast-Cancer	GSE36245	GSM885027	T	None	13.034111
26054	Breast-Cancer	GSE36245	GSM885028	T	None	10.89406
26055	Breast-Cancer	GSE36245	GSM885029	T	None	11.22942
26056	Breast-Cancer	GSE36245	GSM885030	T	None	10.595258
26057	Breast-Cancer	GSE36245	GSM885031	T	None	9.938109
26058	Breast-Cancer	GSE2109	GSM88960	T	None	10.317412
26059	Breast-Cancer	GSE2109	GSM88969	T	None	8.909893
26060	Breast-Cancer	GSE2109	GSM88970	T	None	10.1674185
26061	Breast-Cancer	GSE2109	GSM88971	T	None	11.738515
26062	Breast-Cancer	GSE2109	GSM88979	T	None	8.7911625
26063	Breast-Cancer	GSE2109	GSM88980	T	None	9.914385
26064	Breast-Cancer	GSE2109	GSM88985	T	None	10.644757
26065	Breast-Cancer	GSE2109	GSM88986	T	None	10.052568
26066	Breast-Cancer	GSE2109	GSM88988	T	None	9.485829
26067	Breast-Cancer	GSE2109	GSM88990	T	None	9.3014965
26068	Breast-Cancer	GSE2109	GSM88991	T	None	11.535762
26069	Breast-Cancer	GSE2109	GSM88996	T	None	10.804131
26070	Breast-Cancer	GSE2109	GSM89000	T	None	9.60177
26071	Breast-Cancer	GSE2109	GSM89003	T	None	11.09869
26072	Breast-Cancer	GSE2109	GSM89005	T	None	10.818583
26073	Breast-Cancer	GSE2109	GSM89006	T	None	10.425216
26074	Breast-Cancer	GSE2109	GSM89008	T	None	10.647458
26075	Breast-Cancer	GSE2109	GSM89009	T	None	9.473705
26076	Breast-Cancer	GSE2109	GSM89010	T	None	10.345406
26077	Breast-Cancer	GSE2109	GSM89011	T	None	10.718533
26078	Breast-Cancer	GSE2109	GSM89014	T	None	10.631177
26079	Breast-Cancer	GSE2109	GSM89015	T	None	9.9307375
26080	Breast-Cancer	GSE2109	GSM89016	T	None	9.675957
26081	Breast-Cancer	GSE2109	GSM89018	T	None	9.62022
26082	Breast-Cancer	GSE2109	GSM89019	T	None	11.581201
26083	Breast-Cancer	GSE2109	GSM89021	T	None	8.511753
26084	Breast-Cancer	GSE2109	GSM89022	T	None	9.759889
26085	Breast-Cancer	GSE2109	GSM89023	T	None	12.162077
26086	Breast-Cancer	GSE2109	GSM89055	T	None	9.228819
26087	Breast-Cancer	GSE2109	GSM89068	T	None	12.13571
26088	Breast-Cancer	GSE2109	GSM89071	T	None	10.431498
26089	Breast-Cancer	GSE2109	GSM89077	T	None	9.503826
26090	Breast-Cancer	GSE2109	GSM89102	T	None	9.679481
26094	Breast-Cancer	GSE36774	GSM900586	T	None	11.861475
26095	Breast-Cancer	GSE36774	GSM900587	T	None	9.771489
26096	Breast-Cancer	GSE36774	GSM900588	T	None	10.295769
26097	Breast-Cancer	GSE36774	GSM900589	T	None	10.138271
26098	Breast-Cancer	GSE36774	GSM900590	T	None	9.342074
26099	Breast-Cancer	GSE36774	GSM900591	T	None	10.492855
26100	Breast-Cancer	GSE36774	GSM900592	T	None	9.627534
26101	Breast-Cancer	GSE36774	GSM900593	T	None	9.799282
26102	Breast-Cancer	GSE36774	GSM900594	T	None	10.554589
26103	Breast-Cancer	GSE36774	GSM900595	T	None	10.587777
26104	Breast-Cancer	GSE36774	GSM900596	T	None	11.647009
26105	Breast-Cancer	GSE36774	GSM900597	T	None	9.23362
26106	Breast-Cancer	GSE36774	GSM900598	T	None	11.58684
26107	Breast-Cancer	GSE36774	GSM900599	T	None	10.174926
26108	Breast-Cancer	GSE36774	GSM900600	T	None	10.405142
26109	Breast-Cancer	GSE36774	GSM900601	T	None	11.673309
26110	Breast-Cancer	GSE36774	GSM900602	T	None	11.634811
26111	Breast-Cancer	GSE36774	GSM900603	T	None	11.144021
26112	Breast-Cancer	GSE36774	GSM900604	T	None	9.840778
26113	Breast-Cancer	GSE36774	GSM900605	T	None	10.244364
26114	Breast-Cancer	GSE36774	GSM900606	T	None	11.516685
26115	Breast-Cancer	GSE36774	GSM900607	T	None	10.388018
26116	Breast-Cancer	GSE36774	GSM900608	T	None	9.946906
26117	Breast-Cancer	GSE36774	GSM900609	T	None	11.016111
26118	Breast-Cancer	GSE36774	GSM900610	T	None	10.939579
26119	Breast-Cancer	GSE36774	GSM900611	T	None	9.763212
26120	Breast-Cancer	GSE36774	GSM900612	T	None	10.151016
26121	Breast-Cancer	GSE36774	GSM900613	T	None	10.877284
26122	Breast-Cancer	GSE36774	GSM900614	T	None	10.199673
26123	Breast-Cancer	GSE36774	GSM900615	T	None	10.644757
26124	Breast-Cancer	GSE36774	GSM900616	T	None	10.869594
26125	Breast-Cancer	GSE36774	GSM900617	T	None	9.857981
26126	Breast-Cancer	GSE36774	GSM900618	T	None	10.794415
26127	Breast-Cancer	GSE36774	GSM900619	T	None	10.536247
26128	Breast-Cancer	GSE36774	GSM900620	T	None	12.271463
26129	Breast-Cancer	GSE36774	GSM900621	T	None	10.580258
26130	Breast-Cancer	GSE36774	GSM900622	T	None	10.090113
26131	Breast-Cancer	GSE36774	GSM900623	T	None	9.497851
26132	Breast-Cancer	GSE36774	GSM900624	T	None	11.735979
26133	Breast-Cancer	GSE36774	GSM900625	T	None	9.199673
26134	Breast-Cancer	GSE36774	GSM900626	T	None	10.423116
26135	Breast-Cancer	GSE36774	GSM900627	T	None	11.099348
26136	Breast-Cancer	GSE36774	GSM900628	T	None	9.894817
26137	Breast-Cancer	GSE36774	GSM900629	T	None	10.5840225
26138	Breast-Cancer	GSE36774	GSM900630	T	None	10.356452
26139	Breast-Cancer	GSE36774	GSM900631	T	None	10.709084
26140	Breast-Cancer	GSE36774	GSM900632	T	None	9.981567
26141	Breast-Cancer	GSE36774	GSM900633	T	None	9.372865
26142	Breast-Cancer	GSE36774	GSM900634	T	None	10.457381
26143	Breast-Cancer	GSE36774	GSM900635	T	None	10.2772875
26144	Breast-Cancer	GSE36774	GSM900636	T	None	10.302639
26145	Breast-Cancer	GSE36774	GSM900637	T	None	11.302639
26146	Breast-Cancer	GSE36774	GSM900638	T	None	10.2300205
26147	Breast-Cancer	GSE36774	GSM900639	T	None	9.715962
26148	Breast-Cancer	GSE36774	GSM900640	T	None	8.679481
26149	Breast-Cancer	GSE36774	GSM900641	T	None	10.011228
26150	Breast-Cancer	GSE36774	GSM900642	T	None	11.637077
26151	Breast-Cancer	GSE36774	GSM900643	T	None	11.51274
26152	Breast-Cancer	GSE36774	GSM900644	T	None	9.390169
26153	Breast-Cancer	GSE36774	GSM900645	T	None	10.037547
26154	Breast-Cancer	GSE36774	GSM900646	T	None	12.317696
26155	Breast-Cancer	GSE36774	GSM900647	T	None	10.520618
26156	Breast-Cancer	GSE36774	GSM900648	T	None	11.256208
26157	Breast-Cancer	GSE36774	GSM900649	T	None	10.650154
26158	Breast-Cancer	GSE36774	GSM900650	T	None	12.2526655
26159	Breast-Cancer	GSE36774	GSM900651	T	None	9.97298
26160	Breast-Cancer	GSE36774	GSM900652	T	None	9.543032
26161	Breast-Cancer	GSE36774	GSM900653	T	None	10.715104
26162	Breast-Cancer	GSE36774	GSM900654	T	None	11.556027
26163	Breast-Cancer	GSE36774	GSM900655	T	None	10.675957
26164	Breast-Cancer	GSE36774	GSM900656	T	None	10.088788
26165	Breast-Cancer	GSE36774	GSM900657	T	None	10.826549
26166	Breast-Cancer	GSE36774	GSM900658	T	None	12.262682
26167	Breast-Cancer	GSE36774	GSM900659	T	None	10.3072
26168	Breast-Cancer	GSE36774	GSM900660	T	None	10.628446
26169	Breast-Cancer	GSE36774	GSM900661	T	None	9.550747
26170	Breast-Cancer	GSE36774	GSM900662	T	None	11.48079
26171	Breast-Cancer	GSE36774	GSM900663	T	None	11.348175
26172	Breast-Cancer	GSE36774	GSM900664	T	None	8.997179
26173	Breast-Cancer	GSE36774	GSM900665	T	None	11.2772875
26174	Breast-Cancer	GSE36774	GSM900666	T	None	10.120238
26175	Breast-Cancer	GSE36774	GSM900667	T	None	11.773551
26176	Breast-Cancer	GSE36774	GSM900668	T	None	9.216746
26177	Breast-Cancer	GSE36774	GSM900669	T	None	11.122181
26178	Breast-Cancer	GSE36774	GSM900670	T	None	11.219169
26179	Breast-Cancer	GSE36774	GSM900671	T	None	10.14083
26180	Breast-Cancer	GSE36774	GSM900672	T	None	10.576485
26181	Breast-Cancer	GSE36774	GSM900673	T	None	9.1369915
26182	Breast-Cancer	GSE36774	GSM900674	T	None	11.706496
26183	Breast-Cancer	GSE36774	GSM900675	T	None	9.78136
26184	Breast-Cancer	GSE36774	GSM900676	T	None	9.4998455
26185	Breast-Cancer	GSE36774	GSM900677	T	None	9.97298
26186	Breast-Cancer	GSE36774	GSM900678	T	None	11.364135
26187	Breast-Cancer	GSE36774	GSM900679	T	None	10.725367
26188	Breast-Cancer	GSE36774	GSM900680	T	None	9.96145
26189	Breast-Cancer	GSE36774	GSM900681	T	None	9.1111355
26190	Breast-Cancer	GSE36774	GSM900682	T	None	10.214319
26191	Breast-Cancer	GSE36774	GSM900683	T	None	11.68036
26192	Breast-Cancer	GSE36774	GSM900684	T	None	9.698705
26193	Breast-Cancer	GSE36774	GSM900685	T	None	10.418907
26194	Breast-Cancer	GSE36774	GSM900686	T	None	9.605479
26195	Breast-Cancer	GSE36774	GSM900687	T	None	8.965784
26196	Breast-Cancer	GSE36774	GSM900688	T	None	10.2620945
26197	Breast-Cancer	GSE36774	GSM900689	T	None	10.327553
26198	Breast-Cancer	GSE36774	GSM900690	T	None	10.202124
26199	Breast-Cancer	GSE36774	GSM900691	T	None	10.803324
26200	Breast-Cancer	GSE36774	GSM900692	T	None	10.695229
26208	Breast-Cancer	GSE36245	GSM958491	T	None	10.152285
26209	Breast-Cancer	GSE36245	GSM958492	T	None	10.216746
26210	Breast-Cancer	GSE36245	GSM958494	T	None	10.306062
26211	Breast-Cancer	GSE36245	GSM958495	T	None	9.426265
26212	Breast-Cancer	GSE36245	GSM958496	T	None	11.286558
26213	Breast-Cancer	GSE36245	GSM958497	T	None	10.126704
26214	Breast-Cancer	GSE36245	GSM958498	T	None	10.320801
26215	Breast-Cancer	GSE36245	GSM958499	T	None	10.406205
26216	Breast-Cancer	GSE36245	GSM958500	T	None	9.682995
26243	Breast-Normal	E-TAMB-276	E276_5899	T	None	9.348728
26244	Breast-Normal	E-TAMB-276	E276_5919	T	None	8.543032
26245	Breast-Normal	E-TAMB-276	E276_6099	T	None	10.095397
26246	Breast-Normal	E-TAMB-276	E276_6319	T	None	11.285402
26247	Breast-Normal	E-TAMB-276	E276_6459	T	None	10.086136
26248	Breast-Normal	E-TAMB-276	E276_6599	T	None	9.672425
26249	Breast-Normal	E-TAMB-276	E276_6699	T	None	9.829722
26250	Breast-Normal	E-TAMB-276	E276_6719	T	None	8.647458
26251	Breast-Normal	E-TAMB-276	E276_6759	T	None	8.867279
26252	Breast-Normal	GSE42568	GSM1045191	T	None	9.891784
26253	Breast-Normal	GSE42568	GSM1045192	T	None	12.408064
26254	Breast-Normal	GSE42568	GSM1045193	T	None	9.665336
26255	Breast-Normal	GSE42568	GSM1045194	T	None	9.674192
26256	Breast-Normal	GSE42568	GSM1045195	T	None	9.521601
26257	Breast-Normal	GSE42568	GSM1045196	T	None	9.905387
26258	Breast-Normal	GSE42568	GSM1045197	T	None	9.57554
26259	Breast-Normal	GSE42568	GSM1045198	T	None	10.701306
26260	Breast-Normal	GSE42568	GSM1045199	T	None	10.008429
26261	Breast-Normal	GSE42568	GSM1045200	T	None	9.41996
26262	Breast-Normal	GSE42568	GSM1045201	T	None	9.733015
26263	Breast-Normal	GSE42568	GSM1045202	T	None	9.594325
26264	Breast-Normal	GSE42568	GSM1045203	T	None	9.092757
26265	Breast-Normal	GSE42568	GSM1045204	T	None	10.256208
26266	Breast-Normal	GSE42568	GSM1045205	T	None	9.266787
26267	Breast-Normal	GSE42568	GSM1045206	T	None	9.753217
26268	Breast-Normal	GSE42568	GSM1045207	T	None	9.60177
26269	Breast-Normal	GSE43346	GSM1060765	T	None	8.348728
26270	Breast-Normal	GSE45827	GSM1116169	T	None	8.209454
26271	Breast-Normal	GSE45827	GSM1116170	T	None	8.8008995
26272	Breast-Normal	GSE45827	GSM1116171	T	None	8.632996
26273	Breast-Normal	GSE45827	GSM1116172	T	None	8.921841
26274	Breast-Normal	GSE45827	GSM1116173	T	None	8.7414665
26275	Breast-Normal	GSE45827	GSM1116174	T	None	8.491853
26276	Breast-Normal	GSE45827	GSM1116175	T	None	9.257388
26277	Breast-Normal	GSE45827	GSM1116176	T	None	7.7615514
26278	Breast-Normal	GSE45827	GSM1116177	T	None	8.550747
26279	Breast-Normal	GSE45827	GSM1116178	T	None	9.255029
26280	Breast-Normal	GSE45827	GSM1116179	T	None	8.7911625
26281	Breast-Normal	GSE2109	GSM117695	T	None	9.861087
26282	Breast-Normal	GSE54002	GSM1305624	T	None	10.661778
26283	Breast-Normal	GSE54002	GSM1305625	T	None	10.291171
26284	Breast-Normal	GSE54002	GSM1305626	T	None	9.9128895
26285	Breast-Normal	GSE54002	GSM1305627	T	None	10.768185
26286	Breast-Normal	GSE54002	GSM1305628	T	None	10.735556
26287	Breast-Normal	GSE54002	GSM1305629	T	None	10.131857
26288	Breast-Normal	GSE54002	GSM1305630	T	None	10.145932
26289	Breast-Normal	GSE54002	GSM1305631	T	None	10.699573
26290	Breast-Normal	GSE54002	GSM1305632	T	None	10.04029
26291	Breast-Normal	GSE54002	GSM1305633	T	None	10.493855
26292	Breast-Normal	GSE54002	GSM1305634	T	None	10.142107
26293	Breast-Normal	GSE54002	GSM1305635	T	None	10.346514
26294	Breast-Normal	GSE54002	GSM1305636	T	None	9.8626375
26295	Breast-Normal	GSE54002	GSM1305637	T	None	10.519636
26296	Breast-Normal	GSE54002	GSM1305638	T	None	10.41257
26297	Breast-Normal	GSE54002	GSM1305639	T	None	10.4346285
26298	Breast-Normal	GSE5764	GSM134586	T	None	7.8703647
26299	Breast-Normal	GSE5764	GSM134587	T	None	7.366322
26300	Breast-Normal	GSE5764	GSM134589	T	None	9.002815
26301	Breast-Normal	GSE5764	GSM134591	T	None	8.266787
26302	Breast-Normal	GSE5764	GSM134688	T	None	7.6724253
26303	Breast-Normal	GSE5764	GSM134689	T	None	9.987264
26304	Breast-Normal	GSE5764	GSM134691	T	None	9.264442
26305	Breast-Normal	GSE5764	GSM134692	T	None	11.328114
26306	Breast-Normal	GSE5764	GSM134694	T	None	9.255029
26307	Breast-Normal	GSE5764	GSM134695	T	None	9.3014965
26308	Breast-Normal	GSE5764	GSM134697	T	None	10.404078
26309	Breast-Normal	GSE5764	GSM134698	T	None	10.55267
26310	Breast-Normal	GSE5764	GSM134700	T	None	10.337622
26311	Breast-Normal	GSE5764	GSM134701	T	None	10.1674185
26312	Breast-Normal	GSE5764	GSM134703	T	None	8.710807
26313	Breast-Normal	GSE5764	GSM134704	T	None	9.984419
26314	Breast-Normal	GSE5764	GSM134706	T	None	8.823367
26315	Breast-Normal	GSE5764	GSM134707	T	None	9.40088
26316	Breast-Normal	GSE5764	GSM134709	T	None	9.451211
26317	Breast-Normal	GSE5764	GSM134710	T	None	9.471675
26318	Breast-Normal	GSE61304	GSM1501820	T	None	10.598052
26319	Breast-Normal	GSE61304	GSM1501849	T	None	9.823367
26320	Breast-Normal	GSE61304	GSM1501865	T	None	10.071463
26321	Breast-Normal	GSE61304	GSM1501879	T	None	9.714246
26322	Breast-Normal	GSE65216	GSM1589130	T	None	8.209454
26323	Breast-Normal	GSE65216	GSM1589132	T	None	7.7615514
26324	Breast-Normal	GSE65216	GSM1589135	T	None	8.921841
26325	Breast-Normal	GSE65216	GSM1589136	T	None	8.7414665
26326	Breast-Normal	GSE65216	GSM1589139	T	None	8.7911625
26327	Breast-Normal	GSE65216	GSM1589142	T	None	9.257388
26328	Breast-Normal	GSE65216	GSM1589144	T	None	8.491853
26329	Breast-Normal	GSE65216	GSM1589145	T	None	9.255029
26330	Breast-Normal	GSE65216	GSM1589148	T	None	8.8008995
26331	Breast-Normal	GSE65216	GSM1589150	T	None	8.550747
26332	Breast-Normal	GSE65216	GSM1589151	T	None	8.632996
26333	Breast-Normal	GSE7307	GSM175790	T	None	11.204571
26334	Breast-Normal	GSE7307	GSM175793	T	None	9.909893
